qid,question,options,q_image,answer_q,subject,contain_img,img_file,user_id
eng112,"According to Hofstede's dimensions of culture, which country is ranked #1 in terms of masculine
values?","[U.S.A.,Japan,Italy,Mexico,Israel]",,Japan,english,0,,admin
eng113,High uncertainty avoidance is characterized by beliefs that,"[uncertainty is a normal feature of life.,assertiveness is a valuable skill.,deviant ideas and behavior should be suppressed.,there should be no more rules than are strictly necessary.,people in positions of power should be compassionate.]",,deviant ideas and behavior should be suppressed.,english,0,,admin
eng114,"Which cultural dimension would be characterized by the following components: (1) subordinates
should be consulted; (2) privileges and status symbols are frowned upon; (3) parents treat their children as
equals; and (4) teachers expect students to express their opinions in class?","[individualism,collectivism,uncertainty avoidance,low power distance,high power distance]",,low power distance,english,0,,admin
eng115,"Which of the following statements would be made by someone from a low-context
culture?","[I rely on facial expressions to interpret what others mean.,Feelings are a valuable source of information.,I try to maintain harmony in my communication with others.,I like to be accurate, clear, and direct when I talk to others.,I communicate in an indirect fashion.]",,"I like to be accurate, clear, and direct when I talk to others.",english,0,,admin
eng116,"In You Just Don't Understand, Deborah Tannen's two-world hypothesis concludes that","[men seek status.,women seek connection.,men seek independence.,women seek interdependence.,all of the above are true]",,all of the above are true,english,0,,admin
eng117,"Your textbook urges both men and women to adapt to the opposite sex's way of thinking and making
decisions by heeding all of the following recommendations EXCEPT","[Men should not use sarcasm and tell women they're illogical.,Women should not force men to talk about or display their emotions.,Women should ask men what they think rather than what they feel.,Men should listen to what women say but avoid trying to solve their problems for them.,Women should avoid disagreeing and arguing with men.]",,Women should avoid disagreeing and arguing with men.,english,0,,admin
eng118,"All of the following communication behaviors are discussed in Cheris Kramarae's Muted Group
Theory EXCEPT","[Power imbalances affect the quantity and quality of group participation by women as well as the poor and other
minorities.,The English language is manmade.,Women should avoid challenging men in positions of power.,Women should become more politically active.,Male dominance limits freedom of expression by women, the poor, and other minorities.]",,Women should avoid challenging men in positions of power.,english,0,,admin
eng119,"Which generation is described as follows: they are confident and have high self-esteem, are
collaborators who favor teamwork, and generally like keeping their career options open.","[Traditionalists,Boomers,Generation Xers,Millennials,Builder Generation]",,Millennials,english,0,,admin
eng120,"Which generation is described as follows: they are workaholics who are willing to challenge the
status quo and are politically adept on the job. They believe that they are always right, but are willing to
work hard to get what they want.","[Traditionalists,Boomers,Generation Xers, Millenials,Builder Generation]",,Boomers,english,0,,admin
eng121,A 2007 study of college students investigating whether men or women talk more found that,"[it was impossible to determine which gender talked the most.,the number of words uttered by men and women are about the same.,generally men talk more than women.,generally women talk more than men.,men talk more with their parents and in situations where the topic of conversation requires disclosure of
feelings.]",,"generally, men talk more than women.",english,0,,admin
